Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,369
Base Time Seconds,1677176847
Base Time Fractional,.183456314
Base Time,02/23/2023 18:27:27.183456314,
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Seconds,Channel,CH Label
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176847.183456314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176847.516922314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176848.850382314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176849.183840314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176849.517317314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176849.850785314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176850.184249314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176850.517712314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176850.851171314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176852.184630314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176852.518099314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176852.851562314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176853.185027314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176853.518490314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176853.851952314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176854.185414314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176854.518879314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176854.852337314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176855.185803314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176855.519267314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176855.852728314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176856.186189314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176856.519651314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176856.853115314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176857.186582314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176857.520057314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176857.853519314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176858.186984314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176858.520473314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176858.853933314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176859.187394314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176859.520859314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176859.854326314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176861.187797314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176861.521262314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176861.854725314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176862.188189314,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176863.521648314,None,
7293.170650469,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176864.246748314,None,
