Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,314
Base Time Seconds,1677176281
Base Time Fractional,.668966299
Base Time,02/23/2023 18:18:01.668966299,
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Seconds,Channel,CH Label
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176364.617599208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176365.951064208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176366.642079208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176366.975563208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176367.725231208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176368.515660208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176369.849127208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176370.182610208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176370.516086208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176371.323498208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176372.202461208,None,
1576.959349992,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176372.555499208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176373.888988208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176374.222470208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176374.555949208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176375.889420208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176376.222894208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176376.556377208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176377.010240208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176377.345843208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176377.718735208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176378.062741208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176378.489780208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176379.329192208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176379.692900208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176380.152791208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176380.836844208,None,
0,Hertz,100000,6.5,F,F,F,F,F,F,Front,F,Main,1677176381.237376208,None,
