Time,Channel A
(us),(mV)

-26,52799958,75,23375000
-26,52699958,75,23375000
-26,52599958,79,93971000
-26,52499958,79,93971000
-26,52399958,79,93971000
-26,52299958,79,93971000
-26,52199958,79,93971000
-26,52099958,79,93971000
-26,51999958,84,64566000
-26,51899958,79,93971000
-26,51799958,79,93971000
-26,51699958,84,64566000
-26,51599958,84,64566000
-26,51499958,84,64566000
-26,51399958,84,64566000
-26,51299958,84,64566000
-26,51199958,84,64566000
-26,51099958,84,64566000
-26,50999958,84,64566000
-26,50899958,84,64566000
-26,50799958,84,64566000
-26,50699958,84,64566000
-26,50599958,84,64566000
-26,50499958,89,35162000
-26,50399958,89,35162000
-26,50299958,84,64566000
-26,50199958,89,35162000
-26,50099958,89,35162000
-26,49999958,89,35162000
-26,49899958,84,64566000
-26,49799958,84,64566000
-26,49699958,84,64566000
-26,49599958,84,64566000
-26,49499958,84,64566000
-26,49399958,84,64566000
-26,49299958,84,64566000
-26,49199958,84,64566000
-26,49099958,84,64566000
-26,48999958,84,64566000
-26,48899958,84,64566000
-26,48799958,84,64566000
-26,48699958,84,64566000
-26,48599958,79,93971000
-26,48499958,84,64566000
-26,48399958,84,64566000
-26,48299958,84,64566000
-26,48199958,79,93971000
-26,48099958,79,93971000
-26,47999958,84,64566000
-26,47899958,79,93971000
-26,47799958,79,93971000
-26,47699958,79,93971000
-26,47599958,79,93971000
-26,47499958,79,93971000
-26,47399958,75,23375000
-26,47299958,79,93971000
-26,47199958,79,93971000
-26,47099958,75,23375000
-26,46999958,75,23375000
-26,46899958,75,23375000
-26,46799958,75,23375000
-26,46699958,75,23375000
-26,46599958,75,23375000
-26,46499958,75,23375000
-26,46399958,75,23375000
-26,46299958,75,23375000
-26,46199958,70,54318000
-26,46099958,70,54318000
-26,45999958,70,54318000
-26,45899958,70,54318000
-26,45799958,70,54318000
-26,45699958,70,54318000
-26,45599958,70,54318000
-26,45499958,70,54318000
-26,45399958,65,83722000
-26,45299958,65,83722000
-26,45199958,70,54318000
-26,45099958,70,54318000
-26,44999958,70,54318000
-26,44899958,65,83722000
-26,44799958,70,54318000
-26,44699958,70,54318000
-26,44599958,65,83722000
-26,44499958,70,54318000
-26,44399958,65,83722000
-26,44299958,65,83722000
-26,44199958,70,54318000
-26,44099958,70,54318000
-26,43999958,65,83722000
-26,43899958,65,83722000
-26,43799958,65,83722000
-26,43699958,65,83722000
-26,43599958,65,83722000
-26,43499958,65,83722000
-26,43399958,65,83722000
-26,43299958,65,83722000
-26,43199958,70,54318000
-26,43099958,70,54318000
-26,42999958,70,54318000
-26,42899958,70,54318000
-26,42799958,70,54318000
-26,42699958,70,54318000
-26,42599958,70,54318000
-26,42499958,70,54318000
-26,42399958,75,23375000
-26,42299958,75,23375000
-26,42199958,75,23375000
-26,42099958,75,23375000
-26,41999958,75,23375000
-26,41899958,75,23375000
-26,41799958,75,23375000
-26,41699958,75,23375000
-26,41599958,79,93971000
-26,41499958,75,23375000
-26,41399958,75,23375000
-26,41299958,79,93971000
-26,41199958,79,93971000
-26,41099958,79,93971000
-26,40999958,79,93971000
-26,40899958,79,93971000
-26,40799958,79,93971000
-26,40699958,79,93971000
-26,40599958,84,64566000
-26,40499958,79,93971000
-26,40399958,84,64566000
-26,40299958,79,93971000
-26,40199958,84,64566000
-26,40099958,84,64566000
-26,39999958,84,64566000
-26,39899958,84,64566000
