Time,Channel A
(us),(mV)

-26,52799958,94,05757000
-26,52699958,94,05757000
-26,52599958,94,05757000
-26,52499958,94,05757000
-26,52399958,89,35162000
-26,52299958,89,35162000
-26,52199958,89,35162000
-26,52099958,89,35162000
-26,51999958,89,35162000
-26,51899958,89,35162000
-26,51799958,89,35162000
-26,51699958,89,35162000
-26,51599958,89,35162000
-26,51499958,89,35162000
-26,51399958,89,35162000
-26,51299958,89,35162000
-26,51199958,89,35162000
-26,51099958,89,35162000
-26,50999958,89,35162000
-26,50899958,89,35162000
-26,50799958,84,64566000
-26,50699958,84,64566000
-26,50599958,84,64566000
-26,50499958,84,64566000
-26,50399958,84,64566000
-26,50299958,84,64566000
-26,50199958,84,64566000
-26,50099958,84,64566000
-26,49999958,84,64566000
-26,49899958,84,64566000
-26,49799958,84,64566000
-26,49699958,84,64566000
-26,49599958,84,64566000
-26,49499958,84,64566000
-26,49399958,84,64566000
-26,49299958,84,64566000
-26,49199958,84,64566000
-26,49099958,84,64566000
-26,48999958,84,64566000
-26,48899958,84,64566000
-26,48799958,84,64566000
-26,48699958,79,93971000
-26,48599958,79,93971000
-26,48499958,79,93971000
-26,48399958,79,93971000
-26,48299958,79,93971000
-26,48199958,79,93971000
-26,48099958,79,93971000
-26,47999958,79,93971000
-26,47899958,79,93971000
-26,47799958,79,93971000
-26,47699958,79,93971000
-26,47599958,79,93971000
-26,47499958,75,23375000
-26,47399958,75,23375000
-26,47299958,79,93971000
-26,47199958,75,23375000
-26,47099958,75,23375000
-26,46999958,75,23375000
-26,46899958,75,23375000
-26,46799958,75,23375000
-26,46699958,75,23375000
-26,46599958,75,23375000
-26,46499958,79,93971000
-26,46399958,79,93971000
-26,46299958,75,23375000
-26,46199958,75,23375000
-26,46099958,75,23375000
-26,45999958,75,23375000
-26,45899958,79,93971000
-26,45799958,79,93971000
-26,45699958,75,23375000
-26,45599958,79,93971000
-26,45499958,79,93971000
-26,45399958,79,93971000
-26,45299958,79,93971000
-26,45199958,79,93971000
-26,45099958,79,93971000
-26,44999958,79,93971000
-26,44899958,79,93971000
-26,44799958,79,93971000
-26,44699958,79,93971000
-26,44599958,79,93971000
-26,44499958,79,93971000
-26,44399958,79,93971000
-26,44299958,84,64566000
-26,44199958,79,93971000
-26,44099958,79,93971000
-26,43999958,84,64566000
-26,43899958,84,64566000
-26,43799958,84,64566000
-26,43699958,84,64566000
-26,43599958,79,93971000
-26,43499958,84,64566000
-26,43399958,89,35162000
-26,43299958,84,64566000
-26,43199958,84,64566000
-26,43099958,84,64566000
-26,42999958,84,64566000
-26,42899958,84,64566000
-26,42799958,84,64566000
-26,42699958,84,64566000
-26,42599958,84,64566000
-26,42499958,84,64566000
-26,42399958,84,64566000
-26,42299958,89,35162000
-26,42199958,84,64566000
-26,42099958,84,64566000
-26,41999958,84,64566000
-26,41899958,89,35162000
-26,41799958,89,35162000
-26,41699958,89,35162000
-26,41599958,89,35162000
-26,41499958,89,35162000
-26,41399958,89,35162000
-26,41299958,89,35162000
-26,41199958,89,35162000
-26,41099958,89,35162000
-26,40999958,89,35162000
-26,40899958,89,35162000
-26,40799958,89,35162000
-26,40699958,89,35162000
-26,40599958,94,05757000
-26,40499958,94,05757000
-26,40399958,94,05757000
-26,40299958,94,05757000
-26,40199958,94,05757000
-26,40099958,94,05757000
-26,39999958,94,05757000
-26,39899958,94,05757000
-26,39799958,94,05757000
-26,39699958,94,05757000
-26,39599958,94,05757000
-26,39499958,94,05757000
-26,39399958,94,05757000
-26,39299958,94,05757000
-26,39199958,94,05757000
-26,39099958,94,05757000
-26,38999958,94,05757000
-26,38899958,94,05757000
-26,38799958,98,74815000
-26,38699958,94,05757000
-26,38599958,94,05757000
-26,38499958,98,74815000
-26,38399958,94,05757000
-26,38299958,94,05757000
-26,38199958,98,74815000
-26,38099958,98,74815000
-26,37999958,98,74815000
-26,37899958,98,74815000
-26,37799958,94,05757000
-26,37699958,98,74815000
-26,37599958,98,74815000
-26,37499958,98,74815000
-26,37399958,98,74815000
-26,37299958,94,05757000
-26,37199958,94,05757000
-26,37099958,94,05757000
-26,36999958,94,05757000
-26,36899958,94,05757000
-26,36799958,94,05757000
-26,36699958,94,05757000
-26,36599958,89,35162000
-26,36499958,94,05757000
-26,36399958,94,05757000
-26,36299958,89,35162000
-26,36199958,89,35162000
-26,36099958,89,35162000
-26,35999958,89,35162000
-26,35899958,89,35162000
-26,35799958,89,35162000
-26,35699958,89,35162000
-26,35599959,84,64566000
-26,35499959,89,35162000
-26,35399959,84,64566000
-26,35299959,84,64566000
-26,35199959,84,64566000
-26,35099959,84,64566000
-26,34999959,84,64566000
-26,34899959,84,64566000
-26,34799959,84,64566000
-26,34699959,84,64566000
-26,34599959,79,93971000
-26,34499959,79,93971000
-26,34399959,84,64566000
-26,34299959,84,64566000
-26,34199959,84,64566000
-26,34099959,84,64566000
-26,33999959,84,64566000
-26,33899959,84,64566000
-26,33799959,84,64566000
-26,33699959,84,64566000
-26,33599959,84,64566000
-26,33499959,84,64566000
-26,33399959,84,64566000
-26,33299959,84,64566000
-26,33199959,84,64566000
-26,33099959,84,64566000
-26,32999959,89,35162000
-26,32899959,89,35162000
-26,32799959,89,35162000
-26,32699959,89,35162000
-26,32599959,94,05757000
-26,32499959,89,35162000
-26,32399959,89,35162000
-26,32299959,89,35162000
-26,32199959,89,35162000
-26,32099959,89,35162000
-26,31999959,89,35162000
-26,31899959,89,35162000
-26,31799959,89,35162000
-26,31699959,89,35162000
-26,31599959,89,35162000
-26,31499959,94,05757000
-26,31399959,89,35162000
-26,31299959,89,35162000
-26,31199959,89,35162000
-26,31099959,89,35162000
-26,30999959,94,05757000
-26,30899959,94,05757000
-26,30799959,89,35162000
-26,30699959,89,35162000
-26,30599959,94,05757000
-26,30499959,94,05757000
-26,30399959,89,35162000
-26,30299959,89,35162000
-26,30199959,89,35162000
-26,30099959,94,05757000
-26,29999959,89,35162000
-26,29899959,89,35162000
-26,29799959,89,35162000
-26,29699959,94,05757000
-26,29599959,89,35162000
-26,29499959,89,35162000
-26,29399959,89,35162000
-26,29299959,89,35162000
-26,29199959,89,35162000
-26,29099959,89,35162000
-26,28999959,89,35162000
-26,28899959,89,35162000
-26,28799959,89,35162000
-26,28699959,89,35162000
-26,28599959,84,64566000
-26,28499959,89,35162000
-26,28399959,89,35162000
-26,28299959,89,35162000
-26,28199959,89,35162000
-26,28099959,94,05757000
-26,27999959,89,35162000
-26,27899959,89,35162000
-26,27799959,89,35162000
-26,27699959,89,35162000
-26,27599959,94,05757000
-26,27499959,94,05757000
-26,27399959,89,35162000
-26,27299959,84,64566000
-26,27199959,89,35162000
-26,27099959,89,35162000
-26,26999959,89,35162000
-26,26899959,89,35162000
-26,26799959,89,35162000
-26,26699959,89,35162000
-26,26599959,89,35162000
-26,26499959,89,35162000
-26,26399959,84,64566000
-26,26299959,89,35162000
-26,26199959,89,35162000
-26,26099959,89,35162000
-26,25999959,89,35162000
-26,25899959,89,35162000
-26,25799959,89,35162000
-26,25699959,84,64566000
-26,25599959,84,64566000
-26,25499959,89,35162000
-26,25399959,89,35162000
-26,25299959,84,64566000
-26,25199959,84,64566000
-26,25099959,84,64566000
-26,24999959,84,64566000
-26,24899959,84,64566000
-26,24799959,84,64566000
-26,24699959,84,64566000
-26,24599959,84,64566000
-26,24499959,84,64566000
-26,24399959,79,93971000
-26,24299959,79,93971000
-26,24199959,84,64566000
-26,24099959,79,93971000
-26,23999959,79,93971000
-26,23899959,79,93971000
-26,23799959,79,93971000
-26,23699959,79,93971000
-26,23599959,79,93971000
-26,23499959,79,93971000
-26,23399959,79,93971000
-26,23299959,75,23375000
-26,23199959,75,23375000
-26,23099959,75,23375000
-26,22999959,79,93971000
-26,22899959,75,23375000
-26,22799959,75,23375000
-26,22699959,75,23375000
-26,22599959,75,23375000
-26,22499959,75,23375000
-26,22399959,75,23375000
-26,22299959,70,54318000
-26,22199959,70,54318000
-26,22099959,70,54318000
-26,21999959,70,54318000
-26,21899959,70,54318000
-26,21799959,70,54318000
-26,21699959,70,54318000
-26,21599959,70,54318000
-26,21499959,70,54318000
-26,21399959,70,54318000
-26,21299959,65,83722000
-26,21199959,70,54318000
-26,21099959,70,54318000
-26,20999959,70,54318000
-26,20899959,70,54318000
-26,20799959,70,54318000
-26,20699959,70,54318000
-26,20599959,75,23375000
-26,20499959,70,54318000
-26,20399959,70,54318000
-26,20299959,75,23375000
-26,20199959,75,23375000
-26,20099959,70,54318000
-26,19999959,75,23375000
-26,19899959,75,23375000
-26,19799959,75,23375000
-26,19699959,75,23375000
-26,19599959,75,23375000
-26,19499959,75,23375000
-26,19399959,79,93971000
-26,19299959,75,23375000
-26,19199959,75,23375000
-26,19099959,79,93971000
-26,18999959,79,93971000
-26,18899959,79,93971000
-26,18799959,79,93971000
-26,18699959,79,93971000
-26,18599959,75,23375000
-26,18499959,79,93971000
-26,18399959,84,64566000
-26,18299959,79,93971000
-26,18199959,79,93971000
-26,18099959,79,93971000
-26,17999959,79,93971000
-26,17899959,79,93971000
-26,17799959,79,93971000
-26,17699959,79,93971000
-26,17599959,79,93971000
-26,17499959,79,93971000
-26,17399959,79,93971000
-26,17299959,79,93971000
-26,17199959,79,93971000
-26,17099959,79,93971000
-26,16999959,84,64566000
-26,16899959,84,64566000
-26,16799959,79,93971000
-26,16699959,79,93971000
-26,16599959,79,93971000
-26,16499959,79,93971000
-26,16399959,79,93971000
-26,16299959,79,93971000
-26,16199959,79,93971000
-26,16099959,84,64566000
-26,15999959,79,93971000
-26,15899959,79,93971000
-26,15799959,84,64566000
-26,15699959,79,93971000
-26,15599959,84,64566000
-26,15499959,79,93971000
-26,15399959,79,93971000
-26,15299959,79,93971000
-26,15199959,79,93971000
-26,15099959,79,93971000
-26,14999959,79,93971000
-26,14899959,79,93971000
-26,14799959,79,93971000
-26,14699959,79,93971000
-26,14599959,75,23375000
-26,14499959,75,23375000
-26,14399959,79,93971000
-26,14299959,79,93971000
-26,14199959,75,23375000
-26,14099959,79,93971000
-26,13999959,75,23375000
-26,13899959,75,23375000
-26,13799959,75,23375000
-26,13699959,75,23375000
-26,13599959,79,93971000
-26,13499959,75,23375000
-26,13399959,75,23375000
-26,13299959,79,93971000
-26,13199959,79,93971000
-26,13099959,79,93971000
-26,12999959,79,93971000
-26,12899959,75,23375000
-26,12799959,75,23375000
-26,12699959,79,93971000
-26,12599959,79,93971000
-26,12499959,79,93971000
-26,12399959,75,23375000
-26,12299959,79,93971000
-26,12199959,79,93971000
-26,12099959,79,93971000
-26,11999959,79,93971000
-26,11899959,84,64566000
-26,11799959,79,93971000
-26,11699959,79,93971000
-26,11599959,84,64566000
-26,11499959,84,64566000
-26,11399959,84,64566000
-26,11299959,84,64566000
-26,11199959,84,64566000
-26,11099959,89,35162000
-26,10999959,89,35162000
-26,10899959,84,64566000
